ensembl_gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,hgnc_symbol,ihwP
ENSG00000005381,29.41740978452353,1.1433686512417571,0.724899200998799,0.07919273069147266,0.2667102431470627,MPO,0.2756309403011969
ENSG00000005421,4.754398691002562,2.0196271425794157,1.628628959745458,NA,NA,PON1,NA
ENSG00000005436,56.540830958426355,0.5176375604627943,0.5328755122614449,0.24378482472409724,0.4604074489326675,GCFC2,0.4964707111200346
ENSG00000005448,59.29170538101108,0.49637951502810884,0.6244307452077992,0.31684839314274826,0.5311168249116058,WDR54,0.5330954196128578
ENSG00000005469,45.137953476961684,0.7181286077095074,0.6629823075043563,0.13814235826798463,0.3427480614586429,CROT,0.35970622816622133
ENSG00000005471,17.77224073206355,1.2430395709896989,1.1061551624154746,0.04805795208973622,0.21416011249915728,ABCB4,0.19480528229234578
ENSG00000005483,1521.7792136026806,-0.35727456110467476,0.48609670503046215,0.3885093660916741,0.5940983878433306,KMT2E,0.547749456740879
ENSG00000005486,590.5199154679866,-0.1450277944764946,0.4471220314787606,0.7432447727475064,0.8531711389623782,RHBDD2,0.7449224134657806
ENSG00000005513,2.266339696559216,1.0108745167120823,1.080108781474668,0.06942714608217278,NA,SOX8,1
ENSG00000005700,111.22126716258134,-0.014775210032879967,0.3956963895185213,0.9296331469236834,0.9623362586104189,IBTK,1
ENSG00000005801,141.69349096111785,0.973268931157246,0.6034004771229693,0.07826372800732279,0.2653554942896001,ZNF195,0.3384369624706008
ENSG00000005810,302.41661328911914,1.968524588060982,0.5192412271629365,4.394601780265553e-5,0.014948390544718863,MYCBP2,0.014896578689905243
ENSG00000005812,257.7364328351891,-0.6730041611695211,0.5253943073641608,0.1594241525708808,0.36806581587163384,FBXL3,0.3414546549055273
ENSG00000005844,489.22308864548944,0.1666515685154255,0.3804156921556802,0.5969502476151269,0.7551395666202387,ITGAL,0.5512775252514974
ENSG00000005882,25.134740496732814,0.6965406605398371,0.8236370061262017,0.1675696257667141,0.3781684127914333,PDK2,0.3051058585883928
ENSG00000005884,112.79944649622999,1.5282239684372478,0.7927178300064815,0.006487626097013375,0.10060595445044686,ITGA3,0.11003953373206736
ENSG00000005889,460.3016041889792,0.26939169893061243,0.4225604326416424,0.5024502898056825,0.6860554289734205,ZFX,0.5038122391556604
ENSG00000005893,1062.3616931805825,-2.0340574137565572,0.6231389462037635,1.0129236251338629e-4,0.018983239968462767,LAMP2,0.015470205934618715
ENSG00000005961,12.552223848065179,1.1942398813012371,1.1608931406988499,0.06308115525461941,0.24171697557005373,ITGA2B,0.23527868132717597
ENSG00000005981,81.2708654274586,0.3630781642374665,0.6087482160569125,0.38812125919761936,0.5937165670707436,ASB4,0.6384323924392015
ENSG00000006007,134.1144796897732,-0.04672139363662576,0.4320446534578737,0.9427085053154042,0.9692679940786008,GDE1,1
ENSG00000006015,115.49109242399415,1.0879572274525346,0.5562982714375967,0.0162085661326626,0.1418476979956315,REX1BD,0.14239948706109945
ENSG00000006016,64.27759855418859,0.47727258484084534,0.7659267359882043,0.23398205828266505,0.45007723493398333,CRLF1,0.653145095826376
ENSG00000006025,27.832042230728383,0.6245796404366357,0.7934636423052251,0.40478019807446547,0.6078668475330221,OSBPL7,0.54291381271
ENSG00000006042,36.55519304610922,1.4653839676037523,0.9458836293700791,0.013881443262131586,0.13383439074326012,TMEM98,0.11988718820987965
ENSG00000006047,104.36264699064105,0.27264766455957656,0.6347255709034064,0.5919598733124138,0.7521266751565485,YBX2,1
ENSG00000006059,1.0879163360433888,0.26808877689001487,1.0169858495860808,0.2765145345977665,NA,KRT33A,1
ENSG00000006062,62.301919243305214,0.17110483679438573,0.5009500866841027,0.672133086136721,0.8068252071659423,MAP3K14,0.8508784059402121
ENSG00000006071,29.604504083263418,1.073625806583287,0.7963248079667858,NA,NA,ABCC8,NA
ENSG00000006116,4.39479312965435,0.8391333101505589,0.9796765441571129,0.16007409294316893,NA,CACNG3,1
ENSG00000006118,144.64485373167062,0.6062112729444874,0.5466855467127671,0.16973032198154697,0.3806526466012497,TMEM132A,0.47243025702370195
ENSG00000006125,608.7219679760475,-0.3367887525827685,0.47124016973869376,0.4369869586783707,0.6321189967993055,AP2B1,0.4678717257978511
ENSG00000006128,2.48954898457399,0.056100900004700416,0.9697072594450089,0.19988026763590547,NA,TAC1,1
ENSG00000006194,76.8075589541685,0.19251978788805688,0.437905716768109,0.5370654850584777,0.7115543552355215,ZNF263,0.8347181864865261
ENSG00000006210,28.064445142121226,2.739058222364751,0.8862170134126652,2.233589801031285e-4,0.026175129709639866,CX3CL1,0.024992571943067185
ENSG00000006282,169.46822979394426,-0.8694824849889231,0.40762998394871225,0.019097997422475525,0.1504419517796402,SPATA20,0.18340452782769556
ENSG00000006283,29.846464229352875,1.2347151388412616,0.7548442250772018,0.024001491989827883,0.1638050222345521,CACNA1G,0.14648377164129534
ENSG00000006327,117.26132247075725,0.3153064053364086,0.5216781462248481,0.3976255110041231,0.601890870012986,TNFRSF12A,0.8634785795078792
ENSG00000006377,39.48228599763486,0.3410557179906555,0.6691587707546909,0.35527344373076997,0.566657757412135,DLX6,0.5985446510247571
ENSG00000006432,21.480363509060222,1.1742296161632417,0.958557196403438,0.024209497536131303,0.16451284777493497,MAP3K9,0.14794637315850231
ENSG00000006451,263.9898569750604,0.19204966436123633,0.4591600393805076,0.6464157650563835,0.7900581575853486,RALA,0.8314866600843913
ENSG00000006453,197.8889458524303,-0.39027276658208204,0.4536478204870914,0.2860719546511758,0.5007571159552057,BAIAP2L1,0.68003613526923
ENSG00000006459,171.47559578725188,-0.6515521158514723,0.4943020036463983,0.13365235765638225,0.33726837363241013,KDM7A,0.3535801830465363
ENSG00000006468,24.949176241865942,0.8106994860554971,0.971614363155319,NA,NA,ETV1,NA
ENSG00000006530,353.82426928709265,0.16437797999671863,0.44709036028398624,0.6578412048977991,0.7975151950423943,AGK,0.7349184777903841
ENSG00000006534,283.9741797642794,0.2435734740690238,0.4632691472364937,0.5056639982650869,0.6888710416086243,ALDH3B1,0.8018079825116674
ENSG00000006555,29.56700718744511,1.1303132374524034,0.859590466919405,0.04719418779234938,0.21251478340186716,TTC22,0.21901849659907321
ENSG00000006576,84.70505927502494,-0.3196450392014446,0.5445516552722698,0.3483900665925083,0.5597631154476138,PHTF2,0.6025991402200052
ENSG00000006606,3.608227173610158,0.06439759055226509,0.9574080367018081,0.7917660661867889,NA,CCL26,1
ENSG00000006607,225.41366533557144,0.6333267466558069,0.5372701184801636,0.14367403018650077,0.3491214862382108,FARP2,0.41021751342159346
ENSG00000006611,19.711902187881233,1.8142618812879505,1.5993853830497278,0.001005159888949104,0.04499585429227689,USH1C,0.043626048356351914
ENSG00000006625,19.713024248494094,0.24883273704532968,0.6802682873208153,0.8325229269137016,0.907340319407567,GGCT,0.7171082381311243
ENSG00000006634,268.2468726841313,-0.9425859360962681,0.9030013068226006,0.05003934704746991,0.21744991072636674,DBF4,0.2042468134211441
ENSG00000006638,14.763193947757202,1.6178718005889428,1.0727240657924813,0.015490827424799665,0.14010724306409017,TBXA2R,0.13553832145769842
ENSG00000006652,2504.338139319685,-1.6042836899576995,0.6367878230497123,0.0029494031379821927,0.07326637517265484,IFRD1,0.06606766963881172
ENSG00000006659,30.32002781648645,0.11578894787403789,0.6788856308633495,0.8629625188433039,0.9246658199042295,LGALS14,0.9798160383787238
ENSG00000006695,78.6888376722211,0.5351260724687463,0.5987083948514869,0.2253525895199302,0.4402301421181774,COX10,0.44465133607376633
ENSG00000006704,51.66234955159884,0.7790931564965801,0.5999719773521766,0.12096574126264016,0.3213686354122798,GTF2IRD1,0.33693081796103314
ENSG00000006712,380.28045205787146,-0.17590445021306028,0.42343340893827547,0.7087539970677877,0.8310254998638557,PAF1,0.6066543881428518
ENSG00000006715,313.85073667497466,-0.5824923131431796,0.46216212906395293,0.1254593438095217,0.32730865954731087,VPS41,0.3755911220192918
ENSG00000006740,33.716027693861115,1.966422981117588,0.9315257169630585,0.00149422933842993,0.053654149805683456,ARHGAP44,0.053739084292448946
ENSG00000006744,93.27968985299427,0.4288537465100516,0.4975316918019829,0.3175332864330875,0.5317572056184452,ELAC2,0.5333159260268749
ENSG00000006747,141.0120058096128,0.5551042924556455,0.5904899363415758,0.2477319733702793,0.4642716466244367,SCIN,0.5008571660673452
ENSG00000006756,110.81347586642278,0.7407187136072239,0.4293976589811878,0.04568000609198763,0.21000116016374193,ARSD,0.2158187362223694
ENSG00000006757,48.717906096184976,0.8364397255387681,0.6815271246542649,0.07334697189508912,0.2579058410961723,PNPLA4,0.2705910434063174
ENSG00000006788,3.1173951267634967,0.1076832477806575,0.9791684555275357,NA,NA,MYH13,NA
ENSG00000006831,308.5257529828119,-0.2316113567667131,0.4631545675062156,0.5787914803471446,0.7433047554798445,ADIPOR2,0.7794925789925742
ENSG00000006837,171.63641257852814,0.6010128931098784,0.6478235682436235,0.14378191324404535,0.349320140049267,CDKL3,0.4684541362484269
ENSG00000007001,8.714328970946479,1.0931223024438241,1.013803402496913,0.07002950440664334,0.2524768945091896,UPP2,0.2482673088383581
ENSG00000007038,14.630649723953946,1.5195064671668304,1.3332904902259455,0.016168335150082525,0.14178614070469636,PRSS21,0.1416697130181148
ENSG00000007047,242.8463711464828,0.7715816961405794,0.45192840350011965,0.06450167899859176,0.24433296599684523,MARK4,0.27602656271907067
ENSG00000007062,116.86368108146804,0.704525729222349,0.6920121204300088,0.14629976634370195,0.3511816660737017,PROM1,0.3714520805877393
ENSG00000007080,124.22360546795751,0.034972803187055736,0.3388389234783128,0.9790739938894595,0.9887727520573425,CCDC124,1
ENSG00000007129,47.426777195628006,0.37113407986746527,0.6283196813450955,0.43727405371356876,0.6323027632487018,CEACAM21,0.6836487031964364
ENSG00000007168,1430.980475617605,-0.4576907894091574,0.35165607683473477,0.16531940386843072,0.3753875112744721,PAFAH1B1,0.34729955288789005
ENSG00000007171,15.928542587010181,0.3689048098377314,0.8329878867204524,0.43010841095062124,0.6267160196794661,NOS2,0.6236599162643237
ENSG00000007174,141.32771551789415,1.4036926548862767,0.7298621135622997,0.008334437810797882,0.1085744322227767,DNAH9,0.13304470519601844
ENSG00000007202,408.927193487132,0.2655453855964586,0.2613425021387398,0.2800777270109634,0.49494388752261725,KIAA0100,0.4695970044684032
ENSG00000007216,5.469058007202515,0.7699311842971525,1.0811723210361806,0.006329477304806221,NA,SLC13A2,0.5845228212617847
ENSG00000007237,928.9269752150459,-0.3096034149917831,0.4491268082772443,0.4774876936848592,0.6656016703959197,AC005747.1,0.6131382777401361
ENSG00000007255,34.47894543187959,0.3618977708124475,0.7556585731817198,0.44211250985163275,0.6358661946550925,TRAPPC6A,0.6649362521967842
ENSG00000007264,151.0247514940246,0.0944749024410596,0.5949896860587677,0.93746092001209,0.9663246874123318,MATK,1
ENSG00000007306,10.009870551694968,2.144771718557042,1.2228895723781228,0.002032499293044398,0.06191854320822617,CEACAM7,0.05826720206691256
ENSG00000007312,16.882286731201503,0.6520698024884164,0.9498857991856062,0.27556618018865986,0.4915925982409644,CD79B,0.5134177918615124
ENSG00000007314,5.292626898698495,0.5247841291192898,1.0119205041138757,0.24745398920294226,NA,SCN4A,1
ENSG00000007341,195.44884465988463,0.09601842785613618,0.4332385566306257,0.8660709118847658,0.9267315808163072,ST7L,1
ENSG00000007350,60.15066788073474,-0.2219014126440317,0.6945801596463698,0.6471899106229191,0.7904053464911247,TKTL1,0.9337928057658607
ENSG00000007372,68.75247636884838,2.4642158009692956,0.9347399181787936,6.779672190352686e-4,0.0377226689971666,PAX6,0.03575342565001355
ENSG00000007376,29.741581184084875,-0.05995766236108507,0.6131673697978316,0.8956288164353773,0.9446486822394761,RPUSD1,0.8339313151841364
ENSG00000007384,39.59829164802258,1.4180100915539984,0.9153166726478817,0.034286056809000764,0.1877298231794283,RHBDF1,0.25769716220874794
ENSG00000007392,157.8191380813461,0.20097575847826943,0.3628038951135848,0.5930744185306907,0.7529333945225335,LUC7L,0.944384702091153
ENSG00000007402,7.690352486156875,0.6719159212661022,0.8710735806008596,NA,NA,CACNA2D2,NA
ENSG00000007516,155.23169734134004,1.1715436505203307,0.740181622255151,0.025786981451804882,0.16735891709177522,BAIAP3,0.19460427797636629
ENSG00000007520,72.24005673126936,0.7756198579783663,0.47121555344674165,0.055125020048772046,0.22797319204676678,TSR3,0.23830903675020862
ENSG00000007541,211.89675271464344,1.64579934210659,0.7309108572312014,0.004729786782179707,0.08832782847431148,PIGQ,0.09676385832589664
ENSG00000007545,87.86812247185163,1.0395228224540214,0.5824702043424504,0.04093664392443034,0.20101952992350786,CRAMP1,0.21099650294702313
ENSG00000007866,16.601346037591217,1.15660691632981,0.7674710844795023,0.062065580890778405,0.24085657239741612,TEAD3,0.24764955606648914
ENSG00000007908,7.794002260126151,0.30798965412802015,0.9748258763345435,NA,NA,SELE,NA
ENSG00000007923,112.47834151916514,0.2644734667130209,0.3848105305184387,0.49048242911825,0.6767103742542212,DNAJC11,0.7284526517846028
ENSG00000007933,32.796032662925434,0.47146394040893175,0.8257202693700824,0.21516020202929528,0.43035056272602806,FMO3,0.3828810087865378
ENSG00000007944,264.76943068286914,-1.7513248947361524,0.6747264465877626,0.0011910704442918735,0.04850927333349923,MYLIP,0.053739084292448946
ENSG00000007952,2.3519548728760533,0.2132644367510209,0.9741921094639955,0.18515137802344755,NA,NOX1,1
ENSG00000007968,22.68635742820289,0.25373959540183844,0.631027483110805,0.7929039429800762,0.8831031933303611,E2F2,0.9242096758643459
ENSG00000008018,316.7811284087687,-0.8678829409815548,0.5411391041690549,0.05674498107621631,0.23080674156148523,PSMB1,0.2616227547442141
ENSG00000008056,31.640910555046215,0.17944704152609695,0.6598944831058768,0.5042645504618283,0.6877007358589635,SYN1,0.7164100477375306
ENSG00000008083,412.3856422493507,-0.4546797211341212,0.45398942306839984,0.2284572022027718,0.44347108997764045,JARID2,0.41086934957364746
ENSG00000008086,293.70254473873104,0.7778395283790317,0.4706481559372931,0.05107778025387854,0.21931203078303943,CDKL5,0.20606067375914808
ENSG00000008118,99.20238290838141,0.13897991505767213,0.6167871160387022,0.7385151865251094,0.8500378234956977,CAMK1G,1
ENSG00000008128,388.07734396814413,0.06452381310664206,0.40172666792865747,0.8602547054280345,0.9236135925515561,CDK11A,0.8680547264642067
ENSG00000008130,4431.407947935082,1.2112504901152288,0.6447671345632968,0.020060641067837767,0.15452492544793417,NADK,0.1412360280646752
ENSG00000008196,3.493234419671865,0.16540319955249513,0.9865350006310535,0.1757352600451908,NA,TFAP2B,1
ENSG00000008197,2.941742298806475,0.22304285451193354,0.9942224751849688,0.15873482666306812,NA,TFAP2D,1
ENSG00000008226,174.6769143492208,0.66217009217350975,0.588019137486875,0.14970560046573628,0.3557900283590863,DLEC1,0.47970246617519247
ENSG00000008256,62.895295726253515,0.15088362710416547,0.48261841117843574,0.7948153838524622,0.8844217094314913,CYTH3,1
ENSG00000008277,25.890014482105205,0.8003702350382177,0.9380401487563657,0.0842977291987362,0.2736062709794723,ADAM22,0.2477312389489202
ENSG00000008282,128.26672329655835,-0.42910345047064635,0.4971499915611484,0.25437097975813605,0.4713319966464742,SYPL1,0.5078459052057908
ENSG00000008283,113.82611978674073,0.9351465603592198,0.6262518973563428,0.06280634416196111,0.24169081587219077,CYB561,0.2485049395598308
ENSG00000008294,3198.1143976740004,-1.5654001789375154,0.582697671400617,0.001292736880046484,0.04997114601317842,SPAG9,0.038462366027843836
ENSG00000008300,6.667298996008108,0.7744441780089896,0.9067702614694794,0.1747561761980524,0.38616210595687456,CELSR3,1
